Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-37-0257,Microphthalmus sczelkowii,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Microphthalmus,,sczelkowii,,,Metschnikow,"soft substrate (muds, sands, clays)",Widely distributed,,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,Metschnikow,1865,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0257
Spp-37-0258,Nereimyra species indet.,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Nereimyra,,species indet.,,,,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico,53,92,A2; A3; B2; B3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,,,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0258
Spp-37-0259,Ophiodromus agilis,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Ophiodromus,,agilis,,,Ehlers,"soft substrate (muds, sands, clays)",Widely distributed,16,16,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,Ehlers,1864,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0259
Spp-37-0260,Ophidromus guanicus,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Ophidromus,,guanicus,,,Hoagland,"soft substrate (muds, sands, clays)","Caribbean Sea, Gulf of Mexico",6,6,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,Hoagland,1919,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0260
Spp-37-0261,Ophiodromus mutilatus,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Ophiodromus,,mutilatus,,,Treadwell,"soft substrate (muds, sands, clays)","Caribbean Sea, Gulf of Mexico",,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,Treadwell,1901,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0261
Spp-37-0262,Ophiodromus obscurus,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Ophiodromus,,obscurus,,,Verrill,"soft substrate (muds, sands, clays)","Massachusetts to Florida, Bermuda, Caribbean",5,189,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; E1; E2; E3; F1; F2; F3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 110",,Verrill,1873,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0262
Spp-37-0263,Parahesione luteola,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Parahesione,,luteola,,,Webster,"soft substrate (muds, sands, clays)","Northwestern Atlantic Ocean, Gulf of Mexico",1,2,A1; B1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,Webster,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0263
Spp-37-0264,Podarkeopsis brevipalpa,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Podarkeopsis,,brevipalpa,,,Hartmann-Schröder,"soft substrate (muds, sands, clays)","Northeastern Pacific Ocean, Gulf of Mexico",1,189,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,Hartmann-Schröder,1959,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0264
Spp-37-0265,Podarkeopsis levifuscina,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Hesionidae,,,,Podarkeopsis,,levifuscina,,,Perkins,"soft substrate (muds, sands, clays)","Atlantic Ocean, North Carolina, Gulf of Mexico",18,18,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","68, 95",,Perkins,1984,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0265
Spp-37-0266,Flascarpia alvinae,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nautiliniellidae,,,,Flascarpia,,alvinae,,,Blake,"soft substrate (muds, sands, clays); deep sea; endemic to Gulf of Mexico",Gulf of Mexico only,3300,3300,A6; B6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",2,,Blake,1993,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0266
Spp-37-0267,Ceratocephale oculata,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Ceratocephale,,oculata,,,Banse,"soft substrate (muds, sands, clays)","North Carolina, Gulf of Mexico",10,38,A2; B2; E2; F2; G2; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Banse,1977,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0267
Spp-37-0268,Ceratonereis irritabilis,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Ceratonereis,,irritabilis,,,Webster,"soft substrate (muds, sands, clays)","Virginia to Caribbean, Gulf of Mexico",1,53,A1; A2; B1; B2; E1; E2; F1; F2; G1; G2; H1; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Webster,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0268
Spp-37-0269,Ceratonereis longicirrata,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Ceratonereis,,longicirrata,,,Perkins,"soft substrate (muds, sands, clays)","East coast of Florida, Gulf of Mexico",18,73,A2; A3; B2; B3; E2; E3; F2; F3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","64, 98",,Perkins,1980,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0269
Spp-37-0270,Ceratonereis mirabilis,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Ceratonereis,,mirabilis,,,Kinberg,"soft substrate (muds, sands, clays)",Western Atlantic warm water areas,1,56,A1; A2; B1; B2; C1; C2; D1; D2; E1; E2; F1; F2; G1; G2; H1; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","64, 95, 98",,Kinberg,1866,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0270
Spp-37-0271,Ceratonereis singularis,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Ceratonereis,,singularis,,,Treadwell,"soft substrate (muds, sands, clays)","Northeastern Pacific Ocean, Gulf of Mexico",0,33,C1; C2; D1; D2; E1; E2; F1; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Treadwell,1929,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0271
Spp-37-0272,Ceratonereis versipedata,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Ceratonereis,,versipedata,,,Ehlers,"soft substrate (muds, sands, clays)","North Carolina, Caribbean Sea, Gulf of Mexico",35,43,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Ehlers,1887,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0272
Spp-37-0273,Gymnonereis crosslandi,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Gymnonereis,,crosslandi,,,Monro,"soft substrate (muds, sands, clays)","Southern California to Panama, Gulf of Mexico",65,134,G3; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",98,,Monro,1933,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0273
Spp-37-0274,Laeonereis culveri,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Laeonereis,,culveri,,,Webster,"soft substrate (muds, sands, clays)","Northwestern Atlantic Ocean, Gulf of Mexico",1,4,A1; B1; E1; F1; G1; H1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Webster,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0274
Spp-37-0275,Leonnates decipiens,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Leonnates,,decipiens,,,Fauvel,"soft substrate (muds, sands, clays)","Indian Ocean, Gulf of Mexico",19,19,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",98,,Fauvel,1929,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0275
Spp-37-0276,Leptonereis species indet.,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Leptonereis,,species indet.,,,,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico,13,13,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",98,,,,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0276
Spp-37-0277,Namalycastis borealis,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Namalycastis,,borealis,,,Glasby,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico only,0,1,A1; B1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Glasby,1999,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0277
Spp-37-0278,Namalycastis intermedia,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Namalycastis,,intermedia,,,Glasby,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico only,0,1,G1; H1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Glasby,1999,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0278
Spp-37-0279,Neanthes acuminata,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Neanthes,,acuminata,,,Ehlers,"soft substrate (muds, sands, clays)",Widely distributed (?),24,98,A2; A3; B2; B3; E2; E3; F2; F3; G2; G3; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Ehlers,1868,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0279
Spp-37-0280,Neanthes caudata,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Neanthes,,caudata,,,Delle Chiaje,"soft substrate (muds, sands, clays)",Widely distributed,,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Delle Chiaje,1828,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0280
Spp-37-0281,Neanthes micromma,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Neanthes,,micromma,,,Harper,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico only,1,35,A1; A2; B1; B2; E1; E2; F1; F2; G1; G2; H1; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Harper,1979,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0281
Spp-37-0282,Neanthes succinea,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Neanthes,,succinea,,,Frey and Leuckart,"soft substrate (muds, sands, clays)",Widely distributed,0,189,A1; A2; A3; B1; B2; B3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Frey & Leuckart,1847,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0282
Spp-37-0283,Neanthes virens,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Neanthes,,virens,,,Sars,"soft substrate (muds, sands, clays)",Widely distributed,,,G1; G2; G3; G4; G5; G6; H1; H2; H3; H4; H5; H6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",98,,Sars,1851,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0283
Spp-37-0284,Nereis aestuarensis,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,aestuarensis,,,Knox,"soft substrate (muds, sands, clays)","New Zealand, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Knox,1951,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0284
Spp-37-0285,Nereis falsa,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,falsa,,,Quatrefages,"soft substrate (muds, sands, clays)","North temperate Atlantic, both sides",1,43,A1; A2; B1; B2; E1; E2; F1; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","96, 98",,Quatrefages,1866,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0285
Spp-37-0286,Nereis grayi,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,grayi,,,Pettibone,"soft substrate (muds, sands, clays)","New England, North Carolina, Gulf of Mexico",19,91,A2; A3; B2; B3; E2; E3; F2; F3; G2; G3; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Pettibone,1956,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0286
Spp-37-0287,Nereis jacksoni,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,jacksoni,,,Kinberg,"soft substrate (muds, sands, clays)",Widely distributed,,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Kinberg,1866,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0287
Spp-37-0288,Nereis lamellosa,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,lamellosa,,,Ehlers,"soft substrate (muds, sands, clays)","North temperate Atlantic, both sides, Gulf of Mexico",2,37,A1; A2; B1; B2; E1; E2; F1; F2; G1; G2; H1; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Ehlers,1868,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0288
Spp-37-0289,Nereis oligohalina,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,oligohalina,,,Rioja,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico only,,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Rioja,1946,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0289
Spp-37-0290,Nereis panamensis,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,panamensis,,,Fauchald,"soft substrate (muds, sands, clays)","Pacific Panama, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Fauchald,1977,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0290
Spp-37-0291,Nereis pelagica,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,pelagica,,,Linnaeus,"soft substrate (muds, sands, clays)",Widely distributed,,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",98,,Linnaeus,1758,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0291
Spp-37-0292,Nereis pelagica occidentalis,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,pelagica,occidentalis,,Hartman,"soft substrate (muds, sands, clays)","Northwestern Atlantic Ocean, Gulf of Mexico",,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6; G1; G2; G3; G4; G5; G6; H1; H2; H3; H4; H5; H6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",98,,Hartman,1945,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0292
Spp-37-0293,Nereis riisei,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nereis,,riisei,,,Grube,"soft substrate (muds, sands, clays)",Warm waters of western Atlantic and eastern Pacific,0,90,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 98",,Grube,1857,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0293
Spp-37-0294,Nicon lackeyi,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,,,,Nereidiformia,,Nereididae,,,,Nicon,,lackeyi,,,Hartman,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico only,14,14,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",98,,Hartman,1958,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0294
