Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-28-0004,Caballerorhynchus lamothei,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Cavisomidae,,,,Caballerorhynchus,,lamothei,,,"Salgado-Maldonado,",parasitic,Coastal waters and tidal wetlands southwest Gulf of Mexico,,,E1; E2; E3; E4; E5; E6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",111,1,Salgado-Maldonado,1977,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0004
Spp-28-0005,Caballerorhynchus lamothei,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Cavisomidae,,,,Caballerorhynchus,,lamothei,,,"Salgado-Maldonado,",parasitic,Coastal waters and tidal wetlands southwest Gulf of Mexico,,,E1; E2; E3; E4; E5; E6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",103,,Salgado-Maldonado,1977,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0005
Spp-28-0006,Caballerorhynchus lamothei,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Cavisomidae,,,,Caballerorhynchus,,lamothei,,,"Salgado-Maldonado,",parasitic,Coastal waters and tidal wetlands southwest Gulf of Mexico,,,E1; E2; E3; E4; E5; E6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",57,2,Salgado-Maldonado,1977,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0006
Spp-28-0007,Filisoma fidum,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Cavisomidae,,,,Filisoma,,fidum,,,"Van Cleave and Manter,",parasitic; endemic to Gulf of Mexico,Known only from Dry Tortugas Florida,,,C1; C2; C3; C4; C5; C6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",152,,Van Cleave & Manter,1947,"Added keyword ""endemic to Gulf of Mexico"" and ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0007
Spp-28-0009,Dollfusentis bravoae,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,bravoae,,,"Salgado-Maldonado,",parasitic; endemic to Gulf of Mexico,Recorded only from southwest Gulf of Mexico,,,E1; E2; E3; E4; E5; E6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,Salgado-Maldonado,1976,"Added keyword ""endemic to Gulf of Mexico"" and ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0009
Spp-28-0010,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","9, 35, 41, 80, 100, 139, 144",,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0010
Spp-28-0011,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",136,,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0011
Spp-28-0012,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",24,,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0012
Spp-28-0013,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",72,,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0013
Spp-28-0014,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,C1; C2; C3; C4; C5; C6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",110,,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0014
Spp-28-0015,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",22,,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0015
Spp-28-0016,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",22,,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0016
Spp-28-0017,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",102,,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0017
Spp-28-0018,Dollfusentis chandleri,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,chandleri,,,"Golvan,",parasitic,"Woods Hole, Massachusetts to Brazil",,,E1; E2; E3; E4; E5; E6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",103,,Golvan,1969,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0018
Spp-28-0019,Dollfusentis ctenorhynchus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,ctenorhynchus,,,"Cable and Linderoth,",parasitic,Caribbean Sea: West Indies to Florida,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",35,,Cable & Linderoth,1963,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0019
Spp-28-0020,Dollfusentis ctenorhynchus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Dollfusentis,,ctenorhynchus,,,"Cable and Linderoth,",parasitic,Caribbean Sea: West Indies to Florida,,,,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","30, 94",,Cable & Linderoth,1963,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0020
Spp-28-0021,Illiosentis heteracanthus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Illiosentis,,heteracanthus,,,"Cable and Linderoth,",parasitic,Caribbean Sea: West Indies to Florida,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","30, 35",,Cable & Linderoth,1963,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0021
Spp-28-0022,Illiosentis heteracanthus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Illiosentis,,heteracanthus,,,"Cable and Linderoth,",parasitic,Caribbean Sea: West Indies to Florida,,,,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",10 (see 88),,Cable & Linderoth,1963,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0022
Spp-28-0023,Tegorhynchus furcatus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Tegorhynchus,,furcatus,,,"Van Cleave and Lincicome,",parasitic,Western Atlantic: Massachusetts to Caribbean Sea and Gulf of Mexico,,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","9, 24, 40, 151",,Van Cleave & Lincicome,1939,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0023
Spp-28-0024,Tegorhynchus furcatus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Tegorhynchus,,furcatus,,,"Van Cleave and Lincicome,",parasitic,Western Atlantic: Massachusetts to Caribbean Sea and Gulf of Mexico,,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",24,3,Van Cleave & Lincicome,1939,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0024
Spp-28-0025,Tegorhynchus furcatus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Tegorhynchus,,furcatus,,,"Van Cleave and Lincicome,",parasitic,Western Atlantic: Massachusetts to Caribbean Sea and Gulf of Mexico,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",102,,Van Cleave & Lincicome,1939,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0025
Spp-28-0026,Tegorhynchus furcatus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Tegorhynchus,,furcatus,,,"Van Cleave and Lincicome,",parasitic,Western Atlantic: Massachusetts to Caribbean Sea and Gulf of Mexico,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",22,,Van Cleave & Lincicome,1939,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0026
Spp-28-0027,Tegorhynchus furcatus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Tegorhynchus,,furcatus,,,"Van Cleave and Lincicome,",parasitic,Western Atlantic: Massachusetts to Caribbean Sea and Gulf of Mexico,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",9,,Van Cleave & Lincicome,1939,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0027
Spp-28-0028,Tegorhynchus furcatus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Illiosentidae,,,,Tegorhynchus,,furcatus,,,"Van Cleave and Lincicome,",parasitic,Western Atlantic: Massachusetts to Caribbean Sea and Gulf of Mexico,,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",9,,Van Cleave & Lincicome,1939,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0028
Spp-28-0030,Pomphorhynchus lucyi,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Pomphorhynchidae,,,,Pomphorhynchus,,lucyi,,,"Williams and Rogers,",parasitic,Northernorthern Florida and southern Alabama,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",159,4,Williams & Rogers,1984,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0030
Spp-28-0033,Gorgorhynchoides bullocki,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Rhadinorhynchidae,Gorgorhynchinae,,,Gorgorhynchoides,,bullocki,,,"Cable and Mafarachisi,",parasitic; endemic to Gulf of Mexico,Known only from Gulf of Mexico,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",36,,Cable & Mafarachisi,1970,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0033
Spp-28-0034,Gorgorhynchoides bullocki,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Rhadinorhynchidae,Gorgorhynchinae,,,Gorgorhynchoides,,bullocki,,,"Cable and Mafarachisi,",parasitic; endemic to Gulf of Mexico,Known only from Gulf of Mexico,,,C1; C2; C3; C4; C5; C6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",114,,Cable & Mafarachisi,1970,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0034
Spp-28-0035,Gorgorhynchoides bullocki,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Rhadinorhynchidae,Gorgorhynchinae,,,Gorgorhynchoides,,bullocki,,,"Cable and Mafarachisi,",parasitic; endemic to Gulf of Mexico,Known only from Gulf of Mexico,,,E1; E2; E3; E4; E5; E6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",114,,Cable & Mafarachisi,1970,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0035
Spp-28-0036,Gorgorhynchoides bullocki,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Rhadinorhynchidae,Gorgorhynchinae,,,Gorgorhynchoides,,bullocki,,,"Cable and Mafarachisi,",parasitic; endemic to Gulf of Mexico,Known only from Gulf of Mexico,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",9,,Cable & Mafarachisi,1970,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0036
Spp-28-0037,Gorgorhynchus clavatus,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Rhadinorhynchidae,Gorgorhynchinae,,,Gorgorhynchus,,clavatus,,,"Van Cleave,",parasitic,Caribbean Sea: West Indies to Gulf of Mexico,,,C1; C2; C3; C4; C5; C6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","35, 92, 123",5,Van Cleave,1940,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0037
Spp-28-0038,Gorgorhynchus medius,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Echinorhynchida,,,,,,,Rhadinorhynchidae,Gorgorhynchinae,,,Gorgorhynchus,,medius,,,"Linton,",parasitic,Western Atlantic: Bermuda Islands to Florida and Gulf of Mexico,,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","40, 144",6,Linton,1908,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0038
