Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-54-0260,Scina stenopus,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physosomata,,,Scinoidea,,Scinidae,,,,Scina,,stenopus,,,"Stebbing,",epipelagic–bathypelagic; planktonic,Circumtropical–warm-temperate,100,1000,G3; G4; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 77, 262",,Stebbing,1895,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0260
Spp-54-0261,Scina submarginata,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physosomata,,,Scinoidea,,Scinidae,,,,Scina,,submarginata,,,"Tattersall,",epipelagic–abyssopelagic; planktonic,Panoceanic,40,4000,G2; G3; G4; G5; G6; H2; H3; H4; H5; H6,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 77, 262",,Tattersall,1906,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0261
Spp-54-0262,Scina tullbergi,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physosomata,,,Scinoidea,,Scinidae,,,,Scina,,tullbergi,,,"Bovallius,",epipelagic; mesopelagic; planktonic,Circumtropical–warm-temperate,0,700,A1; A2; A3; A4; B1; B2; B3; B4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 77, 230, 262",,Bovallius,1885,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0262
Spp-54-0263,Scina vosseleri,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physosomata,,,Scinoidea,,Scinidae,,,,Scina,,vosseleri,,,"Tattersall,",epipelagic–bathypelagic; planktonic,Circumtropical–warm-temperate,50,1800,E2; E3; E4; E5; F2; F3; F4; F5,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 77, 262",,Tattersall,1906,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0263
Spp-54-0264,Paraphronima crassipes,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Vibilioidea,,Paraphronimidae,,,,Paraphronima,,crassipes,,,"Claus,",epipelagic-bathypelagic; planktonic,Panoceanic,0,1500,A1; A2; A3; A4; A5; B1; B2; B3; B4; B5,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 230, 262",,Claus,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0264
Spp-54-0265,Paraphronima gracilis,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Vibilioidea,,Paraphronimidae,,,,Paraphronima,,gracilis,,,"Claus,",epipelagic; mesopelagic; planktonic,Circumtropical,0,500,A1; A2; A3; A4; B1; B2; B3; B4; C1; C2; C3; C4; D1; D2; D3; D4; E1; E2; E3; E4; F1; F2; F3; F4; G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 230, 262",,Claus,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0265
Spp-54-0266,Vibilia australis,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Vibilioidea,,Vibiliidae,,,,Vibilia,,australis,,,"Stebbing,",epipelagic; mesopelagic; planktonic,Circumtropical,0,700,A1; A2; A3; A4; B1; B2; B3; B4; C1; C2; C3; C4; D1; D2; D3; D4; E1; E2; E3; E4; F1; F2; F3; F4; G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 77, 230, 262",,Stebbing,1888,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0266
Spp-54-0267,Vibilia chuni,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Vibilioidea,,Vibiliidae,,,,Vibilia,,chuni,,,"Behning and Woltereck,",epipelagic; mesopelagic; planktonic,Circumtropical,0,500,G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 262",,Behning & Woltereck,1912,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0267
Spp-54-0268,Vibilia gibbosa,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Vibilioidea,,Vibiliidae,,,,Vibilia,,gibbosa,,,"Bovallius,",epipelagic; mesopelagic; planktonic,"Tropical Atlantic, Pacific",0,500,E1; E2; E3; E4; F1; F2; F3; F4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 77, 262",,Bovallius,1887,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0268
Spp-54-0269,Vibilia propinqua,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Vibilioidea,,Vibiliidae,,,,Vibilia,,propinqua,,,"Stebbing,",epipelagic-bathypelagic; planktonic,Panoceanic,50,1000,G2; G3; G4; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 262",,Stebbing,1888,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0269
Spp-54-0270,Vibilia stebbingi,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Vibilioidea,,Vibiliidae,,,,Vibilia,,stebbingi,,,"Behning and Woltereck,",epipelagic–bathypelagic; planktonic,Circumtropical–warm-temperate,0,1000,G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 262",,Behning & Woltereck,1912,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0270
Spp-54-0271,Vibilia viatrix,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Vibilioidea,,Vibiliidae,,,,Vibilia,,viatrix,,,"Bovallius,",epipelagic; planktonic,Panoceanic,0,150,G1; G2; G3; H1; H2; H3,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 262",,Bovallius,1887,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0271
Spp-54-0272,Cystisoma latipes,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Cystisomatoidea,,Cystisomatidae,,,,Cystisoma,,latipes,,,"Stephensen,",mesopelagic-abyssopelagic; planktonic,Circumtropical–temperate,200,3800,A3; A4; A5; A6; B3; B4; B5; B6,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","189, 262 [lxiii]",63,Stephensen,1918,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0272
Spp-54-0273,Cystisoma longipes,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Cystisomatoidea,,Cystisomatidae,,,,Cystisoma,,longipes,,,"Bovallius,",mesopelagic; bathypelagic; planktonic,Circumtropical–temperate,200,1000,A3; A4; B3; B4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",[lxiv],64,Bovallius,1886,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0273
Spp-54-0274,Phronima atlantica,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phronimidae,,,,Phronima,,atlantica,,,"Guérin Méneville,",epipelagic–bathypelagic,Circumtropical–subtropical,0,1500,A1; A2; A3; A4; A5; B1; B2; B3; B4; B5,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 230, 262",,Guérin Méneville,1836,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0274
Spp-54-0275,Phronima colletti,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phronimidae,,,,Phronima,,colletti,,,"Bovalius,",epipelagic; mesopelagic; planktonic,Circumtropical–subtropical,0,300,E1; E2; E3; E4; F1; F2; F3; F4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 262",,Bovalius,1887,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0275
Spp-54-0276,Phronima curvipes,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phronimidae,,,,Phronima,,curvipes,,,"Vosseler,",epipelagic; mesopelagic; planktonic,Circumtropical–subtropical,0,300,E1; E2; E3; E4; F1; F2; F3; F4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 262",,Vosseler,1901,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0276
Spp-54-0277,Phronima pacifica,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phronimidae,,,,Phronima,,pacifica,,,"Streets,",epipelagic; mesopelagic; planktonic,Circumtropical–subtropical,0,400,A1; A2; A3; A4; B1; B2; B3; B4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 230, 262",,Streets,1877,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0277
Spp-54-0278,Phronima sedentaria,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phronimidae,,,,Phronima,,sedentaria,,,"Forskål,",epipelagic–bathypelagic; planktonic,Circumtropical–temperate,0,1100,A1; A2; A3; A4; A5; B1; B2; B3; B4; B5; C1; C2; C3; C4; C5; D1; D2; D3; D4; D5; E1; E2; E3; E4; E5; F1; F2; F3; F4; F5; G1; G2; G3; G4; G5; H1; H2; H3; H4; H5,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","43, 75, 76, 226, 262",,Forskål,1775,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0278
Spp-54-0279,Phronima solitaria,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phronimidae,,,,Phronima,,solitaria,,,"Guérin Méneville,",epipelagic–bathypelagic; planktonic,Circumtropical–subtropical,0,1000,A1; A2; A3; A4; B1; B2; B3; B4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","230, 262",,Guérin Méneville,1836,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0279
Spp-54-0280,Phronima stebbingi,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phronimidae,,,,Phronima,,stebbingi,,,"Vosseler,",epipelagic; mesopelagic; planktonic,Circumtropical–subtropical,0,500,A1; A2; A3; A4; B1; B2; B3; B4; C1; C2; C3; C4; D1; D2; D3; D4; E1; E2; E3; E4; F1; F2; F3; F4; G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 230, 262",,Vosseler,1901,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0280
Spp-54-0281,Phronimella elongata,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phronimidae,,,,Phronimella,,elongata,,,"Claus,",epipelagic; planktonic,Circumtropical–subtropical,0,200,A1; A2; A3; B1; B2; B3,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 77, 230, 262",,Claus,1862,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0281
Spp-54-0282,Anchylomera blossevillei,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phrosinidae,,,,Anchylomera,,blossevillei,,,"H. Milne Edwards,",epipelagic; mesopelagic; planktonic,"Circumtropical, temperate",0,300,A1; A2; A3; A4; B1; B2; B3; B4; C1; C2; C3; C4; D1; D2; D3; D4; E1; E2; E3; E4; F1; F2; F3; F4; G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 77, 230, 262",,H. Milne Edwards,1830,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0282
Spp-54-0283,Phrosina semilunata,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phrosinidae,,,,Phrosina,,semilunata,,,"Risso,",epipelagic–bathypelagic; planktonic,Circumtropical–temperate,0,1000,A1; A2; A3; A4; B1; B2; B3; B4; C1; C2; C3; C4; D1; D2; D3; D4; E1; E2; E3; E4; F1; F2; F3; F4; G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","43, 75, 76, 77, 189, 226, 230, 262",,Risso,1822,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0283
Spp-54-0284,Primno abyssalis,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phrosinidae,,,,Primno,,abyssalis,,,"Bowman,",epipelagic–bathypelagic; planktonic,Gulf of Mexico; north Pacific; subarctic,0,1000,G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77  [lxv]",65,Bowman,1968,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0284
Spp-54-0285,Primno brevidens,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phrosinidae,,,,Primno,,brevidens,,,"Bowman,",epipelagic–bathypelagic; planktonic,Gulf of Mexico; Central Pacific,0,900,A1; A2; A3; A4; B1; B2; B3; B4; C1; C2; C3; C4; D1; D2; D3; D4; E1; E2; E3; E4; F1; F2; F3; F4; G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 230, 262 [lxvi]",66,Bowman,1978,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0285
Spp-54-0286,Primno evansi,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phrosinidae,,,,Primno,,evansi,,,"Sheader,",epipelagic–bathypelagic; planktonic,Tropical Atlantic?,0,1800,G1; G2; G3; G4; G5; H1; H2; H3; H4; H5,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",77,,Sheader,1986,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0286
Spp-54-0287,Primno johnsoni,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phrosinidae,,,,Primno,,johnsoni,,,"Bowman,",epipelagic–bathypelagic; planktonic,"Tropical? Atlantic, Pacific",0,1700,A1; A2; A3; A4; A5; B1; B2; B3; B4; B5; C1; C2; C3; C4; C5; D1; D2; D3; D4; D5; E1; E2; E3; E4; E5; F1; F2; F3; F4; F5; G1; G2; G3; G4; G5; H1; H2; H3; H4; H5,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 77, 230",,Bowman,1978,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0287
Spp-54-0288,Primno latreillei,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Phrosinidae,,,,Primno,,latreillei,,,"Stebbing,",epipelagic–bathypelagic; planktonic,Circumtropical,0,1000,G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 262",,Stebbing,1888,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0288
Spp-54-0289,Hyperietta luzoni,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Lestrigonidae,,,,Hyperietta,,luzoni,,,"Stebbing,",epipelagic; planktonic,Circumtropical,0,200,A1; A2; A3; B1; B2; B3,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 230, 262",,Stebbing,1888,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0289
Spp-54-0290,Hyperietta stebbingi,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Lestrigonidae,,,,Hyperietta,,stebbingi,,,"Bowman,",epipelagic; planktonic,Circumtropical–warm-temperate,0,200,A1; A2; A3; B1; B2; B3,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","76, 77, 230, 262",,Bowman,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0290
Spp-54-0291,Hyperietta stephenseni,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Lestrigonidae,,,,Hyperietta,,stephenseni,,,"Bowman,",epipelagic; planktonic,Circumtropical,0,200,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 230, 262",,Bowman,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0291
Spp-54-0292,Hyperietta vosseleri,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Lestrigonidae,,,,Hyperietta,,vosseleri,,,"Stebbing,",epipelagic; planktonic,Circumtropical,0,200,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 230, 262",,Stebbing,1904,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0292
Spp-54-0293,Hyperioides longipes,Animalia,Arthropoda,Crustacea,Malacostraca,,,Peracarida,Amphipoda,Hyperiidea,Physocephalata,,,Phronimoidea,,Lestrigonidae,,,,Hyperioides,,longipes,,,"Chevreux,",epipelagic; mesopelagic; planktonic,Panoceanic,0,600,A1; A2; A3; A4; B1; B2; B3; B4; C1; C2; C3; C4; D1; D2; D3; D4; E1; E2; E3; E4; F1; F2; F3; F4; G1; G2; G3; G4; H1; H2; H3; H4,"LeCroy, S. E., R. Gasca, I. Winfield, M. Ortiz, and E. Escobar-Briones. 2009. Amphipoda (Crustacea) of the Gulf of Mexico, Pp. 941–972 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","75, 76, 77, 230, 262",,Chevreux,1900,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-54-0293
