V1,V2,V3
-128.733333333333,49.4,-2388
-128.666666666667,49.4,-2356
-128.6,49.4,-2363
-128.533333333333,49.4,-2371
-128.466666666667,49.4,-2377
-128.4,49.4,-2377
-128.333333333333,49.4,-2384
-128.266666666667,49.4,-2383
-128.2,49.4,-2388
-128.133333333333,49.4,-2407
-128.066666666667,49.4,-2426
-128,49.4,-2433
-127.933333333333,49.4,-2443
-127.866666666667,49.4,-2449
-127.8,49.4,-2437
-127.733333333333,49.4,-1818
-127.666666666667,49.4,-1546
-127.6,49.4,-1830
-127.533333333333,49.4,-1431
-127.466666666667,49.4,-1334
-127.4,49.4,-1285
-127.333333333333,49.4,-956
-127.266666666667,49.4,-408
-127.2,49.4,-643
-127.133333333333,49.4,-133
-127.066666666667,49.4,-156
-127,49.4,-141
-126.933333333333,49.4,-142
-126.866666666667,49.4,-128
-126.8,49.4,-111
-126.733333333333,49.4,-47
-126.666666666667,49.4,-28
-126.6,49.4,-10
-126.533333333333,49.4,12
-126.466666666667,49.4,-3
-126.4,49.4,-5
-126.333333333333,49.4,108
-126.266666666667,49.4,-2
-126.2,49.4,5
-126.133333333333,49.4,163
-126.066666666667,49.4,183
-126,49.4,329
-125.933333333333,49.4,295
-125.866666666667,49.4,816
-125.8,49.4,534
-125.733333333333,49.4,193
-125.666666666667,49.4,352
-125.6,49.4,1034
-125.533333333333,49.4,753
-125.466666666667,49.4,203
-125.4,49.4,272
-125.333333333333,49.4,379
-125.266666666667,49.4,669
-125.2,49.4,449
-125.133333333333,49.4,496
-125.066666666667,49.4,283
-125,49.4,115
-124.933333333333,49.4,652
-124.866666666667,49.4,930
-124.8,49.4,910
-124.733333333333,49.4,509
-124.666666666667,49.4,86
-124.6,49.4,46
-124.533333333333,49.4,-43
-124.466666666667,49.4,-146
-124.4,49.4,-33
-124.333333333333,49.4,-111
-124.266666666667,49.4,-194
-124.2,49.4,-279
-124.133333333333,49.4,-328
-124.066666666667,49.4,-278
-124,49.4,-231
-123.933333333333,49.4,-235
-123.866666666667,49.4,-225
-123.8,49.4,-164
-123.733333333333,49.4,-132
-123.666666666667,49.4,-143
-123.6,49.4,-35
-123.533333333333,49.4,-8
-123.466666666667,49.4,-3
-123.4,49.4,499
-123.333333333333,49.4,-9
-123.266666666667,49.4,449
-123.2,49.4,974
-123.133333333333,49.4,248
-123.066666666667,49.4,743
-123,49.4,262
-122.933333333333,49.4,801
-122.866666666667,49.4,612
-122.8,49.4,186
-122.733333333333,49.4,950
-122.666666666667,49.4,290
-122.6,49.4,40
-122.533333333333,49.4,613
-122.466666666667,49.4,466
-122.4,49.4,968
-122.333333333333,49.4,325
-122.266666666667,49.4,670
-122.2,49.4,998
-122.133333333333,49.4,616
-122.066666666667,49.4,825
-122,49.4,865
-121.933333333333,49.4,1110
-121.866666666667,49.4,252
-121.8,49.4,120
-121.733333333333,49.4,1192
-121.666666666667,49.4,680
-121.6,49.4,561
-121.533333333333,49.4,146
-129.466666666667,49.3333333333333,-2386
-129.4,49.3333333333333,-2414
-129.333333333333,49.3333333333333,-2442
-129.266666666667,49.3333333333333,-2431
-129.2,49.3333333333333,-2425
-129.133333333333,49.3333333333333,-2418
-129.066666666667,49.3333333333333,-2418
-129,49.3333333333333,-2432
-128.933333333333,49.3333333333333,-2409
-128.866666666667,49.3333333333333,-2406
-128.8,49.3333333333333,-2414
-128.733333333333,49.3333333333333,-2379
-128.666666666667,49.3333333333333,-2398
-128.6,49.3333333333333,-2418
-128.533333333333,49.3333333333333,-2405
-128.466666666667,49.3333333333333,-2403
-128.4,49.3333333333333,-2397
-128.333333333333,49.3333333333333,-2414
-128.266666666667,49.3333333333333,-2423
-128.2,49.3333333333333,-2411
-128.133333333333,49.3333333333333,-2428
-128.066666666667,49.3333333333333,-2439
-128,49.3333333333333,-2451
-127.933333333333,49.3333333333333,-2463
-127.866666666667,49.3333333333333,-2462
-127.8,49.3333333333333,-2488
-127.733333333333,49.3333333333333,-2408
-127.666666666667,49.3333333333333,-1936
-127.6,49.3333333333333,-1727
-127.533333333333,49.3333333333333,-1814
-127.466666666667,49.3333333333333,-1514
-127.4,49.3333333333333,-1373
-127.333333333333,49.3333333333333,-1209
-127.266666666667,49.3333333333333,-1100
-127.2,49.3333333333333,-563
-127.133333333333,49.3333333333333,-283
-127.066666666667,49.3333333333333,-157
-127,49.3333333333333,-157
-126.933333333333,49.3333333333333,-153
-126.866666666667,49.3333333333333,-140
-126.8,49.3333333333333,-130
-126.733333333333,49.3333333333333,-125
-126.666666666667,49.3333333333333,-48
-126.6,49.3333333333333,-33
-126.533333333333,49.3333333333333,-23
-126.466666666667,49.3333333333333,-18
-126.4,49.3333333333333,-15
-126.333333333333,49.3333333333333,-9
-126.266666666667,49.3333333333333,-3
-126.2,49.3333333333333,479
-126.133333333333,49.3333333333333,409
-126.066666666667,49.3333333333333,47
-126,49.3333333333333,-1
-125.933333333333,49.3333333333333,154
-125.866666666667,49.3333333333333,631
-125.8,49.3333333333333,327
-125.733333333333,49.3333333333333,393
-125.666666666667,49.3333333333333,963
-125.6,49.3333333333333,1118
-125.533333333333,49.3333333333333,724
-125.466666666667,49.3333333333333,477
-125.4,49.3333333333333,398
-125.333333333333,49.3333333333333,776
-125.266666666667,49.3333333333333,928
-125.2,49.3333333333333,973
-125.133333333333,49.3333333333333,838
-125.066666666667,49.3333333333333,708
-125,49.3333333333333,148
-124.933333333333,49.3333333333333,82
-124.866666666667,49.3333333333333,135
-124.8,49.3333333333333,508
-124.733333333333,49.3333333333333,302
-124.666666666667,49.3333333333333,706
-124.6,49.3333333333333,252
-124.533333333333,49.3333333333333,125
-124.466666666667,49.3333333333333,110
-124.4,49.3333333333333,92
-124.333333333333,49.3333333333333,31
-124.266666666667,49.3333333333333,-7
-124.2,49.3333333333333,-6
-124.133333333333,49.3333333333333,-90
-124.066666666667,49.3333333333333,-199
-124,49.3333333333333,-376
-123.933333333333,49.3333333333333,-409
-123.866666666667,49.3333333333333,-378
-123.8,49.3333333333333,-302
-123.733333333333,49.3333333333333,-246
-123.666666666667,49.3333333333333,-198
-123.6,49.3333333333333,-266
-123.533333333333,49.3333333333333,-186
-123.466666666667,49.3333333333333,-157
-123.4,49.3333333333333,-243
-123.333333333333,49.3333333333333,-135
-123.266666666667,49.3333333333333,-6
-123.2,49.3333333333333,-3
-123.133333333333,49.3333333333333,6
-123.066666666667,49.3333333333333,94
-123,49.3333333333333,104
-122.933333333333,49.3333333333333,66
-122.866666666667,49.3333333333333,220
-122.8,49.3333333333333,228
-122.733333333333,49.3333333333333,476
-122.666666666667,49.3333333333333,4
-122.6,49.3333333333333,506
-122.533333333333,49.3333333333333,737
-122.466666666667,49.3333333333333,131
-122.4,49.3333333333333,1036
-122.333333333333,49.3333333333333,191
-122.266666666667,49.3333333333333,303
-122.2,49.3333333333333,840
-122.133333333333,49.3333333333333,851
-122.066666666667,49.3333333333333,826
-122,49.3333333333333,530
-121.933333333333,49.3333333333333,343
-121.866666666667,49.3333333333333,382
-121.8,49.3333333333333,13
-121.733333333333,49.3333333333333,463
-121.666666666667,49.3333333333333,44
-121.6,49.3333333333333,854
-121.533333333333,49.3333333333333,1197
-129.466666666667,49.2666666666667,-2456
-129.4,49.2666666666667,-2481
-129.333333333333,49.2666666666667,-2489
-129.266666666667,49.2666666666667,-2496
-129.2,49.2666666666667,-2483
-129.133333333333,49.2666666666667,-2486
-129.066666666667,49.2666666666667,-2472
-129,49.2666666666667,-2467
-128.933333333333,49.2666666666667,-2442
-128.866666666667,49.2666666666667,-2401
-128.8,49.2666666666667,-2374
-128.733333333333,49.2666666666667,-2390
-128.666666666667,49.2666666666667,-2416
-128.6,49.2666666666667,-2443
-128.533333333333,49.2666666666667,-2443
-128.466666666667,49.2666666666667,-2467
-128.4,49.2666666666667,-2444
-128.333333333333,49.2666666666667,-2448
-128.266666666667,49.2666666666667,-2444
-128.2,49.2666666666667,-2426
-128.133333333333,49.2666666666667,-2428
-128.066666666667,49.2666666666667,-2448
-128,49.2666666666667,-2467
-127.933333333333,49.2666666666667,-2471
-127.866666666667,49.2666666666667,-2485
-127.8,49.2666666666667,-2489
-127.733333333333,49.2666666666667,-2490
-127.666666666667,49.2666666666667,-2049
-127.6,49.2666666666667,-1671
-127.533333333333,49.2666666666667,-1856
-127.466666666667,49.2666666666667,-1540
-127.4,49.2666666666667,-1429
-127.333333333333,49.2666666666667,-1361
-127.266666666667,49.2666666666667,-1431
-127.2,49.2666666666667,-1183
-127.133333333333,49.2666666666667,-732
-127.066666666667,49.2666666666667,-330
-127,49.2666666666667,-196
-126.933333333333,49.2666666666667,-172
-126.866666666667,49.2666666666667,-152
-126.8,49.2666666666667,-133
-126.733333333333,49.2666666666667,-121
-126.666666666667,49.2666666666667,-123
-126.6,49.2666666666667,-51
-126.533333333333,49.2666666666667,-45
-126.466666666667,49.2666666666667,-37
-126.4,49.2666666666667,-30
-126.333333333333,49.2666666666667,-21
-126.266666666667,49.2666666666667,-12
-126.2,49.2666666666667,-5
-126.133333333333,49.2666666666667,-1
-126.066666666667,49.2666666666667,-2
-126,49.2666666666667,423
-125.933333333333,49.2666666666667,1
-125.866666666667,49.2666666666667,1
-125.8,49.2666666666667,374
-125.733333333333,49.2666666666667,500
-125.666666666667,49.2666666666667,414
-125.6,49.2666666666667,194
-125.533333333333,49.2666666666667,651
-125.466666666667,49.2666666666667,881
-125.4,49.2666666666667,305
-125.333333333333,49.2666666666667,1220
-125.266666666667,49.2666666666667,1032
-125.2,49.2666666666667,897
-125.133333333333,49.2666666666667,758
-125.066666666667,49.2666666666667,388
-125,49.2666666666667,88
-124.933333333333,49.2666666666667,79
-124.866666666667,49.2666666666667,98
-124.8,49.2666666666667,85
-124.733333333333,49.2666666666667,321
-124.666666666667,49.2666666666667,383
-124.6,49.2666666666667,1215
-124.533333333333,49.2666666666667,810
-124.466666666667,49.2666666666667,369
-124.4,49.2666666666667,195
-124.333333333333,49.2666666666667,174
-124.266666666667,49.2666666666667,203
-124.2,49.2666666666667,125
-124.133333333333,49.2666666666667,61
-124.066666666667,49.2666666666667,11
-124,49.2666666666667,-33
-123.933333333333,49.2666666666667,-148
-123.866666666667,49.2666666666667,-184
-123.8,49.2666666666667,-271
-123.733333333333,49.2666666666667,-353
-123.666666666667,49.2666666666667,-366
-123.6,49.2666666666667,-356
-123.533333333333,49.2666666666667,-309
-123.466666666667,49.2666666666667,-282
-123.4,49.2666666666667,-257
-123.333333333333,49.2666666666667,-154
-123.266666666667,49.2666666666667,42
-123.2,49.2666666666667,75
-123.133333333333,49.2666666666667,70
-123.066666666667,49.2666666666667,65
-123,49.2666666666667,48
-122.933333333333,49.2666666666667,32
-122.866666666667,49.2666666666667,124
-122.8,49.2666666666667,28
-122.733333333333,49.2666666666667,3
-122.666666666667,49.2666666666667,3
-122.6,49.2666666666667,42
-122.533333333333,49.2666666666667,156
-122.466666666667,49.2666666666667,562
-122.4,49.2666666666667,330
-122.333333333333,49.2666666666667,418
-122.266666666667,49.2666666666667,147
-122.2,49.2666666666667,1018
-122.133333333333,49.2666666666667,481
-122.066666666667,49.2666666666667,970
-122,49.2666666666667,222
-121.933333333333,49.2666666666667,128
-121.866666666667,49.2666666666667,40
-121.8,49.2666666666667,18
-121.733333333333,49.2666666666667,25
-121.666666666667,49.2666666666667,1135
-121.6,49.2666666666667,911
-121.533333333333,49.2666666666667,1641
-129.466666666667,49.2,-2456
-129.4,49.2,-2438
-129.333333333333,49.2,-2427
-129.266666666667,49.2,-2427
-129.2,49.2,-2420
-129.133333333333,49.2,-2420
-129.066666666667,49.2,-2427
-129,49.2,-2443
-128.933333333333,49.2,-2437
-128.866666666667,49.2,-2442
-128.8,49.2,-2451
-128.733333333333,49.2,-2468
-128.666666666667,49.2,-2470
-128.6,49.2,-2480
-128.533333333333,49.2,-2458
-128.466666666667,49.2,-2467
-128.4,49.2,-2463
-128.333333333333,49.2,-2469
-128.266666666667,49.2,-2462
-128.2,49.2,-2449
-128.133333333333,49.2,-2467
-128.066666666667,49.2,-2494
-128,49.2,-2480
-127.933333333333,49.2,-2483
-127.866666666667,49.2,-2484
-127.8,49.2,-2503
-127.733333333333,49.2,-2498
-127.666666666667,49.2,-1769
-127.6,49.2,-1754
-127.533333333333,49.2,-1886
-127.466666666667,49.2,-1662
-127.4,49.2,-1807
-127.333333333333,49.2,-1597
-127.266666666667,49.2,-1486
-127.2,49.2,-1366
-127.133333333333,49.2,-789
-127.066666666667,49.2,-534
-127,49.2,-349
-126.933333333333,49.2,-209
-126.866666666667,49.2,-169
-126.8,49.2,-141
-126.733333333333,49.2,-130
-126.666666666667,49.2,-131
-126.6,49.2,-113
-126.533333333333,49.2,-120
-126.466666666667,49.2,-116
-126.4,49.2,-51
-126.333333333333,49.2,-41
-126.266666666667,49.2,-28
-126.2,49.2,-19
-126.133333333333,49.2,-6
-126.066666666667,49.2,5
-126,49.2,20
-125.933333333333,49.2,10
-125.866666666667,49.2,241
-125.8,49.2,-3
-125.733333333333,49.2,263
-125.666666666667,49.2,3
-125.6,49.2,688
-125.533333333333,49.2,325
-125.466666666667,49.2,659
-125.4,49.2,500
-125.333333333333,49.2,685
-125.266666666667,49.2,725
-125.2,49.2,811
-125.133333333333,49.2,866
-125.066666666667,49.2,244
-125,49.2,610
-124.933333333333,49.2,352
-124.866666666667,49.2,287
-124.8,49.2,374
-124.733333333333,49.2,303
-124.666666666667,49.2,1132
-124.6,49.2,644
-124.533333333333,49.2,862
-124.466666666667,49.2,763
-124.4,49.2,693
-124.333333333333,49.2,441
-124.266666666667,49.2,427
-124.2,49.2,463
-124.133333333333,49.2,430
-124.066666666667,49.2,188
-124,49.2,91
-123.933333333333,49.2,0
-123.866666666667,49.2,66
-123.8,49.2,-10
-123.733333333333,49.2,-79
-123.666666666667,49.2,-141
-123.6,49.2,-280
-123.533333333333,49.2,-337
-123.466666666667,49.2,-279
-123.4,49.2,-217
-123.333333333333,49.2,-83
-123.266666666667,49.2,-12
-123.2,49.2,1
-123.133333333333,49.2,3
-123.066666666667,49.2,1
-123,49.2,3
-122.933333333333,49.2,6
-122.866666666667,49.2,83
-122.8,49.2,72
-122.733333333333,49.2,19
-122.666666666667,49.2,10
-122.6,49.2,9
-122.533333333333,49.2,132
-122.466666666667,49.2,71
-122.4,49.2,104
-122.333333333333,49.2,253
-122.266666666667,49.2,6
-122.2,49.2,338
-122.133333333333,49.2,97
-122.066666666667,49.2,8
-122,49.2,12
-121.933333333333,49.2,33
-121.866666666667,49.2,14
-121.8,49.2,25
-121.733333333333,49.2,937
-121.666666666667,49.2,1299
-121.6,49.2,1064
-121.533333333333,49.2,1609
-129.466666666667,49.1333333333333,-2433
-129.4,49.1333333333333,-2431
-129.333333333333,49.1333333333333,-2425
-129.266666666667,49.1333333333333,-2423
-129.2,49.1333333333333,-2421
-129.133333333333,49.1333333333333,-2412
-129.066666666667,49.1333333333333,-2405
-129,49.1333333333333,-2402
-128.933333333333,49.1333333333333,-2401
-128.866666666667,49.1333333333333,-2452
-128.8,49.1333333333333,-2482
-128.733333333333,49.1333333333333,-2489
-128.666666666667,49.1333333333333,-2500
-128.6,49.1333333333333,-2524
-128.533333333333,49.1333333333333,-2498
-128.466666666667,49.1333333333333,-2482
-128.4,49.1333333333333,-2475
-128.333333333333,49.1333333333333,-2490
-128.266666666667,49.1333333333333,-2463
-128.2,49.1333333333333,-2452
-128.133333333333,49.1333333333333,-2461
-128.066666666667,49.1333333333333,-2498
-128,49.1333333333333,-2493
-127.933333333333,49.1333333333333,-2512
-127.866666666667,49.1333333333333,-2518
-127.8,49.1333333333333,-2550
-127.733333333333,49.1333333333333,-2512
-127.666666666667,49.1333333333333,-2145
-127.6,49.1333333333333,-1912
-127.533333333333,49.1333333333333,-1959
-127.466666666667,49.1333333333333,-1925
-127.4,49.1333333333333,-1948
-127.333333333333,49.1333333333333,-1939
-127.266666666667,49.1333333333333,-1645
-127.2,49.1333333333333,-1544
-127.133333333333,49.1333333333333,-1225
-127.066666666667,49.1333333333333,-1018
-127,49.1333333333333,-593
-126.933333333333,49.1333333333333,-367
-126.866666666667,49.1333333333333,-214
-126.8,49.1333333333333,-172
-126.733333333333,49.1333333333333,-154
-126.666666666667,49.1333333333333,-144
-126.6,49.1333333333333,-131
-126.533333333333,49.1333333333333,-134
-126.466666666667,49.1333333333333,-124
-126.4,49.1333333333333,-97
-126.333333333333,49.1333333333333,-99
-126.266666666667,49.1333333333333,-49
-126.2,49.1333333333333,-37
-126.133333333333,49.1333333333333,-24
-126.066666666667,49.1333333333333,-15
-126,49.1333333333333,-8
-125.933333333333,49.1333333333333,-3
-125.866666666667,49.1333333333333,16
-125.8,49.1333333333333,1
-125.733333333333,49.1333333333333,66
-125.666666666667,49.1333333333333,25
-125.6,49.1333333333333,18
-125.533333333333,49.1333333333333,439
-125.466666666667,49.1333333333333,59
-125.4,49.1333333333333,573
-125.333333333333,49.1333333333333,285
-125.266666666667,49.1333333333333,553
-125.2,49.1333333333333,700
-125.133333333333,49.1333333333333,250
-125.066666666667,49.1333333333333,611
-125,49.1333333333333,273
-124.933333333333,49.1333333333333,784
-124.866666666667,49.1333333333333,371
-124.8,49.1333333333333,206
-124.733333333333,49.1333333333333,392
-124.666666666667,49.1333333333333,829
-124.6,49.1333333333333,880
-124.533333333333,49.1333333333333,1019
-124.466666666667,49.1333333333333,953
-124.4,49.1333333333333,971
-124.333333333333,49.1333333333333,674
-124.266666666667,49.1333333333333,983
-124.2,49.1333333333333,421
-124.133333333333,49.1333333333333,468
-124.066666666667,49.1333333333333,605
-124,49.1333333333333,204
-123.933333333333,49.1333333333333,43
-123.866666666667,49.1333333333333,27
-123.8,49.1333333333333,-4
-123.733333333333,49.1333333333333,-1
-123.666666666667,49.1333333333333,-22
-123.6,49.1333333333333,-211
-123.533333333333,49.1333333333333,-293
-123.466666666667,49.1333333333333,-296
-123.4,49.1333333333333,-219
-123.333333333333,49.1333333333333,-47
-123.266666666667,49.1333333333333,-3
-123.2,49.1333333333333,-2
-123.133333333333,49.1333333333333,1
-123.066666666667,49.1333333333333,1
-123,49.1333333333333,3
-122.933333333333,49.1333333333333,23
-122.866666666667,49.1333333333333,80
-122.8,49.1333333333333,-6
-122.733333333333,49.1333333333333,57
-122.666666666667,49.1333333333333,20
-122.6,49.1333333333333,26
-122.533333333333,49.1333333333333,89
-122.466666666667,49.1333333333333,86
-122.4,49.1333333333333,77
-122.333333333333,49.1333333333333,4
-122.266666666667,49.1333333333333,5
-122.2,49.1333333333333,279
-122.133333333333,49.1333333333333,267
-122.066666666667,49.1333333333333,7
-122,49.1333333333333,19
-121.933333333333,49.1333333333333,55
-121.866666666667,49.1333333333333,471
-121.8,49.1333333333333,1211
-121.733333333333,49.1333333333333,1471
-121.666666666667,49.1333333333333,783
-121.6,49.1333333333333,1024
-121.533333333333,49.1333333333333,1025
-129.466666666667,49.0666666666667,-2407
-129.4,49.0666666666667,-2431
-129.333333333333,49.0666666666667,-2420
-129.266666666667,49.0666666666667,-2421
-129.2,49.0666666666667,-2404
-129.133333333333,49.0666666666667,-2419
-129.066666666667,49.0666666666667,-2386
-129,49.0666666666667,-2403
-128.933333333333,49.0666666666667,-2427
-128.866666666667,49.0666666666667,-2485
-128.8,49.0666666666667,-2487
-128.733333333333,49.0666666666667,-2502
-128.666666666667,49.0666666666667,-2503
-128.6,49.0666666666667,-2540
-128.533333333333,49.0666666666667,-2512
-128.466666666667,49.0666666666667,-2498
-128.4,49.0666666666667,-2478
-128.333333333333,49.0666666666667,-2499
-128.266666666667,49.0666666666667,-2474
-128.2,49.0666666666667,-2466
-128.133333333333,49.0666666666667,-2465
-128.066666666667,49.0666666666667,-2527
-128,49.0666666666667,-2539
-127.933333333333,49.0666666666667,-2546
-127.866666666667,49.0666666666667,-2553
-127.8,49.0666666666667,-2528
-127.733333333333,49.0666666666667,-2518
-127.666666666667,49.0666666666667,-2354
-127.6,49.0666666666667,-2182
-127.533333333333,49.0666666666667,-2028
-127.466666666667,49.0666666666667,-2091
-127.4,49.0666666666667,-2078
-127.333333333333,49.0666666666667,-1955
-127.266666666667,49.0666666666667,-1823
-127.2,49.0666666666667,-1741
-127.133333333333,49.0666666666667,-1556
-127.066666666667,49.0666666666667,-1550
-127,49.0666666666667,-836
-126.933333333333,49.0666666666667,-623
-126.866666666667,49.0666666666667,-427
-126.8,49.0666666666667,-283
-126.733333333333,49.0666666666667,-293
-126.666666666667,49.0666666666667,-148
-126.6,49.0666666666667,-160
-126.533333333333,49.0666666666667,-155
-126.466666666667,49.0666666666667,-148
-126.4,49.0666666666667,-137
-126.333333333333,49.0666666666667,-119
-126.266666666667,49.0666666666667,-115
-126.2,49.0666666666667,-80
-126.133333333333,49.0666666666667,-47
-126.066666666667,49.0666666666667,-37
-126,49.0666666666667,-28
-125.933333333333,49.0666666666667,-22
-125.866666666667,49.0666666666667,-11
-125.8,49.0666666666667,-8
-125.733333333333,49.0666666666667,5
-125.666666666667,49.0666666666667,61
-125.6,49.0666666666667,16
-125.533333333333,49.0666666666667,9
-125.466666666667,49.0666666666667,146
-125.4,49.0666666666667,116
-125.333333333333,49.0666666666667,311
-125.266666666667,49.0666666666667,466
-125.2,49.0666666666667,114
-125.133333333333,49.0666666666667,135
-125.066666666667,49.0666666666667,242
-125,49.0666666666667,579
-124.933333333333,49.0666666666667,679
-124.866666666667,49.0666666666667,-4
-124.8,49.0666666666667,510
-124.733333333333,49.0666666666667,395
-124.666666666667,49.0666666666667,1136
-124.6,49.0666666666667,456
-124.533333333333,49.0666666666667,873
-124.466666666667,49.0666666666667,632
-124.4,49.0666666666667,480
-124.333333333333,49.0666666666667,821
-124.266666666667,49.0666666666667,747
-124.2,49.0666666666667,516
-124.133333333333,49.0666666666667,408
-124.066666666667,49.0666666666667,505
-124,49.0666666666667,275
-123.933333333333,49.0666666666667,112
-123.866666666667,49.0666666666667,41
-123.8,49.0666666666667,64
-123.733333333333,49.0666666666667,-37
-123.666666666667,49.0666666666667,56
-123.6,49.0666666666667,-40
-123.533333333333,49.0666666666667,-210
-123.466666666667,49.0666666666667,-273
-123.4,49.0666666666667,-250
-123.333333333333,49.0666666666667,-186
-123.266666666667,49.0666666666667,-67
-123.2,49.0666666666667,-24
-123.133333333333,49.0666666666667,0
-123.066666666667,49.0666666666667,2
-123,49.0666666666667,-1
-122.933333333333,49.0666666666667,-3
-122.866666666667,49.0666666666667,78
-122.8,49.0666666666667,70
-122.733333333333,49.0666666666667,38
-122.666666666667,49.0666666666667,57
-122.6,49.0666666666667,96
-122.533333333333,49.0666666666667,109
-122.466666666667,49.0666666666667,110
-122.4,49.0666666666667,83
-122.333333333333,49.0666666666667,63
-122.266666666667,49.0666666666667,148
-122.2,49.0666666666667,7
-122.133333333333,49.0666666666667,1
-122.066666666667,49.0666666666667,676
-122,49.0666666666667,58
-121.933333333333,49.0666666666667,463
-121.866666666667,49.0666666666667,852
-121.8,49.0666666666667,1145
-121.733333333333,49.0666666666667,1149
-121.666666666667,49.0666666666667,1066
-121.6,49.0666666666667,1031
-121.533333333333,49.0666666666667,1038
-129.466666666667,49,-2250
-129.4,49,-2216
-129.333333333333,49,-2422
-129.266666666667,49,-2306
-129.2,49,-2371
-129.133333333333,49,-2336
-129.066666666667,49,-2344
-129,49,-2352
-128.933333333333,49,-2372
-128.866666666667,49,-2522
-128.8,49,-2517
-128.733333333333,49,-2538
-128.666666666667,49,-2509
-128.6,49,-2502
-128.533333333333,49,-2498
-128.466666666667,49,-2494
-128.4,49,-2518
-128.333333333333,49,-2499
-128.266666666667,49,-2495
-128.2,49,-2486
-128.133333333333,49,-2464
-128.066666666667,49,-2471
-128,49,-2505
-127.933333333333,49,-2543
-127.866666666667,49,-2542
-127.8,49,-2539
-127.733333333333,49,-2540
-127.666666666667,49,-2426
-127.6,49,-2269
-127.533333333333,49,-2022
-127.466666666667,49,-2078
-127.4,49,-2079
-127.333333333333,49,-2062
-127.266666666667,49,-2084
-127.2,49,-2057
-127.133333333333,49,-1811
-127.066666666667,49,-1351
-127,49,-1071
-126.933333333333,49,-853
-126.866666666667,49,-733
-126.8,49,-576
-126.733333333333,49,-498
-126.666666666667,49,-410
-126.6,49,-483
-126.533333333333,49,-169
-126.466666666667,49,-161
-126.4,49,-138
-126.333333333333,49,-137
-126.266666666667,49,-119
-126.2,49,-94
-126.133333333333,49,-81
-126.066666666667,49,-60
-126,49,-80
-125.933333333333,49,-58
-125.866666666667,49,-43
-125.8,49,-32
-125.733333333333,49,-20
-125.666666666667,49,-1
-125.6,49,29
-125.533333333333,49,435
-125.466666666667,49,414
-125.4,49,0
-125.333333333333,49,0
-125.266666666667,49,499
-125.2,49,0
-125.133333333333,49,76
-125.066666666667,49,23
-125,49,1
-124.933333333333,49,3
-124.866666666667,49,328
-124.8,49,338
-124.733333333333,49,910
-124.666666666667,49,414
-124.6,49,280
-124.533333333333,49,682
-124.466666666667,49,458
-124.4,49,1003
-124.333333333333,49,800
-124.266666666667,49,708
-124.2,49,914
-124.133333333333,49,687
-124.066666666667,49,882
-124,49,662
-123.933333333333,49,428
-123.866666666667,49,234
-123.8,49,0
-123.733333333333,49,-1
-123.666666666667,49,0
-123.6,49,0
-123.533333333333,49,-5
-123.466666666667,49,-25
-123.4,49,-62
-123.333333333333,49,-138
-123.266666666667,49,-143
-123.2,49,-117
-123.133333333333,49,-93
-123.066666666667,49,20
-123,49,-11
-122.933333333333,49,-29
-122.866666666667,49,-17
-122.8,49,0
-122.733333333333,49,26
-122.666666666667,49,117
-122.6,49,70
-122.533333333333,49,41
-122.466666666667,49,37
-122.4,49,41
-122.333333333333,49,26
-122.266666666667,49,13
-122.2,49,221
-122.133333333333,49,195
-122.066666666667,49,808
-122,49,1051
-121.933333333333,49,1363
-121.866666666667,49,1408
-121.8,49,1278
-121.733333333333,49,1504
-121.666666666667,49,1913
-121.6,49,948
-121.533333333333,49,1430
-129.466666666667,48.9333333333333,-2582
-129.4,48.9333333333333,-2390
-129.333333333333,48.9333333333333,-2404
-129.266666666667,48.9333333333333,-2300
-129.2,48.9333333333333,-2277
-129.133333333333,48.9333333333333,-2251
-129.066666666667,48.9333333333333,-2154
-129,48.9333333333333,-2197
-128.933333333333,48.9333333333333,-2191
-128.866666666667,48.9333333333333,-2399
-128.8,48.9333333333333,-2556
-128.733333333333,48.9333333333333,-2569
-128.666666666667,48.9333333333333,-2503
-128.6,48.9333333333333,-2498
-128.533333333333,48.9333333333333,-2421
-128.466666666667,48.9333333333333,-2459
-128.4,48.9333333333333,-2470
-128.333333333333,48.9333333333333,-2472
-128.266666666667,48.9333333333333,-2474
-128.2,48.9333333333333,-2478
-128.133333333333,48.9333333333333,-2487
-128.066666666667,48.9333333333333,-2483
-128,48.9333333333333,-2500
-127.933333333333,48.9333333333333,-2519
-127.866666666667,48.9333333333333,-2524
-127.8,48.9333333333333,-2545
-127.733333333333,48.9333333333333,-2567
-127.666666666667,48.9333333333333,-2539
-127.6,48.9333333333333,-2386
-127.533333333333,48.9333333333333,-2270
-127.466666666667,48.9333333333333,-2114
-127.4,48.9333333333333,-2114
-127.333333333333,48.9333333333333,-2048
-127.266666666667,48.9333333333333,-2078
-127.2,48.9333333333333,-2067
-127.133333333333,48.9333333333333,-1749
-127.066666666667,48.9333333333333,-1645
-127,48.9333333333333,-1273
-126.933333333333,48.9333333333333,-970
-126.866666666667,48.9333333333333,-1012
-126.8,48.9333333333333,-935
-126.733333333333,48.9333333333333,-708
-126.666666666667,48.9333333333333,-914
-126.6,48.9333333333333,-750
-126.533333333333,48.9333333333333,-197
-126.466666666667,48.9333333333333,-173
-126.4,48.9333333333333,-216
-126.333333333333,48.9333333333333,-239
-126.266666666667,48.9333333333333,-135
